"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"643","AU_001590",-35.7356999910136,143.9295,"AU",35,17.7595505539147,6.51114068654315,-0.0990949676132562,NA,30.8932219406863,36.4807912234923,41.814024468047,"Arid cold",NA,NA,NA,NA,NA,NA
"644","AU_001613",-36.2002999912539,147.8956,"AU",35,21.4832341513888,7.09485632622965,-0.0308416626481089,NA,36.9078040782792,44.2836959515659,51.9111125566874,"Oceanic",NA,NA,NA,NA,NA,NA
"645","AU_001711",-37.7275999920372,144.9066,"AU",35,19.9648918078779,6.42846406127374,0.043863403362321,NA,35.1693612411459,43.4184555399643,52.7314799823536,"Oceanic",NA,NA,NA,NA,NA,NA
"646","AU_001742",-37.5705999919574,144.7411,"AU",35,19.5275136907525,7.14799079680158,0.157044016811067,NA,38.8221421468928,51.4547854339695,67.7480507071244,"Oceanic",NA,NA,NA,NA,NA,NA
"647","CH_000005",46.3266699957978,6.92444,"CH",35,21.4841026126012,6.21155298923267,0.0657970209436249,NA,36.5502671148986,45.0301939965445,54.8539271896752,"Alpine & subarctic",NA,NA,NA,NA,NA,NA
"648","CH_000008",46.8869399959871,8.62167,"CH",35,20.9618261298525,5.04238764762779,0.176944131860154,NA,34.9004760987239,44.3291331577195,56.7783165840875,"Alpine & subarctic",NA,NA,NA,NA,NA,NA
"649","CH_000015",47.5411099961984,7.58361,"CH",35,23.5598911313707,6.25300849613665,0.121885841585169,NA,39.7505247895104,49.7540566690469,62.1332889675622,"Humid continental",NA,NA,NA,NA,NA,NA
"650","CH_000021",46.9908299960213,7.46389,"CH",35,26.2154564527914,8.20483881119892,-0.152402282450364,NA,41.8460968446979,47.9095983103494,53.3463290632305,"Alpine & subarctic",NA,NA,NA,NA,NA,NA
"651","CH_000042",47.0830599960515,6.79222,"CH",35,25.7993671068848,8.46416400178074,-0.0176013513555091,NA,44.4745463371613,53.6081104637631,63.201163055564,"Humid continental",NA,NA,NA,NA,NA,NA
"652","CH_000045",46.4011099958233,6.22778,"CH",35,21.440094914228,5.67949225886874,0.159741829152147,NA,36.8201685606315,46.9345783682007,60.021393586415,"Oceanic",NA,NA,NA,NA,NA,NA
