station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp30_vs_PXR2,rp100_vs_PXR2
US_004907,44.9047,-97.1494,US,1319,0.820952199,0.289070046,0.041027555,26.9,40.4,50.3,61.4,Humid continental,77,320,42,63.31132,08/08/1948 14:00,01/12/2011 00:00,-53.01322576,NA,-55.96968227
US_004912,45.06694,-102.9956,US,474,0.798247899,0.338570961,0.018561526,19.4,30.6,38.5,47.1,Arid cold,84,480,15,28.65811,05/05/1976 16:00,01/01/2005 00:00,NA,NA,NA
US_004915,35.13332999,-86.2,US,1453,0.848461843,0.228888425,0.079451656,34.8,49.2,60.5,73.8,Humid subtropical,48,280,45,28.32307,05/09/1948 01:00,01/01/1977 00:00,NA,NA,NA
US_004916,36.51666999,-83.33333,US,345,0.852835787,0.241904825,0.030596482,27.8,39.4,47.7,57,Humid subtropical,169,500,13,31.33048,01/09/1948 14:00,01/01/1980 00:00,-51.26317154,NA,-52.84811524
US_004921,36.47966999,-82.39898,US,725,0.840087539,0.255785681,0.04641571,28.3,40.9,50.3,60.9,Humid subtropical,3,120,21,63.24709,01/09/1948 01:00,01/12/2011 00:00,-50.77481591,NA,-49.94305469
US_004924,36.34999999,-82.01667,US,725,0.840087539,0.255785681,0.04641571,28.7,41.5,51,61.7,Oceanic,3,120,21,32.31885,06/09/1948 14:00,01/01/1981 00:00,-56.74171788,NA,-57.47137252
US_004925,35.46666999,-85.45,US,1453,0.848461843,0.228888425,0.079451656,34,48,59,72,Humid subtropical,48,280,45,32.31337,08/09/1948 14:00,01/01/1981 00:00,-44.27282713,NA,-53.46942622
US_004932,35.75527999,-87.42611,US,1616,0.84121297,0.252909963,0.048871415,35.8,51.6,63.4,76.8,Humid subtropical,64,260,57,24.75291,01/04/1982 01:00,01/01/2007 00:00,NA,NA,NA
US_004933,35.03361999,-85.20044,US,1453,0.848461843,0.228888425,0.079451656,34.9,49.3,60.7,74,Humid subtropical,48,280,45,63.23614,05/09/1948 01:00,01/12/2011 00:00,-44.03721471,NA,-53.90065756
US_004940,36.53332999,-85.45,US,1616,0.84121297,0.252909963,0.048871415,31.5,45.4,55.8,67.6,Humid subtropical,64,260,57,22.33265,01/09/1948 01:00,01/01/1971 00:00,NA,NA,NA
US_004942,34.98332999,-84.56667,US,1453,0.848461843,0.228888425,0.079451656,33,46.6,57.3,69.9,Humid subtropical,48,280,45,17.54962,14/06/1948 01:00,01/01/1966 00:00,NA,NA,NA
US_004948,36.14219999,-82.4261,US,725,0.840087539,0.255785681,0.04641571,31.3,45.2,55.6,67.3,Humid subtropical,3,120,21,29.24709,01/09/1982 13:00,01/12/2011 00:00,NA,NA,NA
US_004954,35.34999999,-84.03333,US,1453,0.848461843,0.228888425,0.079451656,33.9,47.9,58.9,71.9,Humid subtropical,48,280,45,19.3128,08/09/1948 01:00,01/01/1968 00:00,NA,NA,NA
US_004962,36.03332999,-87.98333,US,1616,0.84121297,0.252909963,0.048871415,36.3,52.4,64.4,78,Humid subtropical,64,260,57,31.32227,05/09/1949 14:00,01/01/1981 00:00,NA,NA,NA
US_004966,35.81809999,-83.9858,US,1453,0.848461843,0.228888425,0.079451656,30.8,43.5,53.5,65.2,Humid subtropical,48,280,45,63.23888,04/09/1948 01:00,01/12/2011 00:00,NA,NA,NA
US_004968,35.24359999,-87.3508,US,345,0.852835787,0.241904825,0.030596482,33.7,47.7,57.7,68.9,Humid subtropical,169,500,13,28.5859,01/05/1983 01:00,01/12/2011 00:00,NA,NA,NA
US_004971,35.65019999,-88.3904,US,345,0.852835787,0.241904825,0.030596482,38.4,54.4,65.9,78.7,Humid subtropical,169,500,13,29.50034,01/06/1982 01:00,01/12/2011 00:00,NA,NA,NA
US_004981,35.14999999,-90.05,US,177,0.860200268,0.252513088,-0.02437406,36.1,51,60.6,70.7,Humid subtropical,237,420,7,17.33333,01/09/1948 01:00,01/01/1966 00:00,NA,NA,NA
US_004982,35.22439999,-85.8417,US,1453,0.848461843,0.228888425,0.079451656,38.4,54.2,66.7,81.3,Humid subtropical,48,280,45,29.50034,01/06/1982 01:00,01/12/2011 00:00,NA,NA,NA
US_004985,36.16819999,-83.4027,US,725,0.840087539,0.255785681,0.04641571,24.1,34.8,42.8,51.8,Humid subtropical,3,120,21,16.90075,06/01/1995 01:00,01/12/2011 00:00,NA,NA,NA
US_004989,36.11888999,-86.68917,US,1616,0.84121297,0.252909963,0.048871415,36.8,53.1,65.2,79,Humid subtropical,64,260,57,63.24162,03/09/1948 01:00,01/12/2011 00:00,-16.05582207,NA,-38.53421009
US_004994,35.66666999,-88.35,US,345,0.852835787,0.241904825,0.030596482,31.7,44.9,54.4,64.9,Humid subtropical,169,500,13,32.31885,06/09/1948 14:00,01/01/1981 00:00,-40.84247622,NA,-53.21558074
US_004996,36.00279999,-84.2486,US,1453,0.848461843,0.228888425,0.079451656,32,45.1,55.5,67.7,Humid subtropical,48,280,45,58.91307,01/01/1953 01:00,01/12/2011 00:00,-34.52564926,NA,-32.14162385
US_004998,36.28719999,-88.2958,US,1616,0.84121297,0.252909963,0.048871415,34.5,49.8,61.2,74.1,Humid subtropical,64,260,57,23.31828,06/09/1948 01:00,01/01/1972 00:00,NA,NA,NA
US_005005,36.41609999,-82.9838,US,725,0.840087539,0.255785681,0.04641571,28.3,41,50.3,60.9,Humid subtropical,3,120,21,29.41821,01/07/1982 01:00,01/12/2011 00:00,NA,NA,NA
US_005008,35.15239999,-88.3213,US,177,0.860200268,0.252513088,-0.02437406,41.4,58.5,69.6,81.1,Humid subtropical,237,420,7,29.73796,06/03/1982 06:00,01/12/2011 00:00,NA,NA,NA
US_005009,35.23332999,-88.21667,US,177,0.860200268,0.252513088,-0.02437406,36,50.9,60.6,70.6,Humid subtropical,237,420,7,32.31063,09/09/1948 14:00,01/01/1981 00:00,-17.20606916,NA,-13.99378248
US_005010,35.74999999,-87.28333,US,1616,0.84121297,0.252909963,0.048871415,33.6,48.5,59.6,72.2,Humid subtropical,64,260,57,32.31759,07/09/1948 01:00,01/01/1981 00:00,NA,NA,NA
US_005015,36.48332999,-82.93333,US,725,0.840087539,0.255785681,0.04641571,27.3,39.5,48.6,58.8,Humid subtropical,3,120,21,32.33402,01/09/1948 01:00,01/01/1981 00:00,-35.0856437,NA,-34.17644922
US_005016,35.53332999,-87.81667,US,345,0.852835787,0.241904825,0.030596482,37.9,53.8,65.1,77.7,Humid subtropical,169,500,13,29.31542,07/09/1948 14:00,01/01/1978 00:00,NA,NA,NA
US_005017,35.54999999,-85.98333,US,1453,0.848461843,0.228888425,0.079451656,36.2,51.1,62.9,76.7,Humid subtropical,48,280,45,32.3258,04/09/1948 01:00,01/01/1981 00:00,-48.71097016,NA,-47.2966355
US_005021,35.08332999,-87.81667,US,345,0.852835787,0.241904825,0.030596482,37.6,53.3,64.6,77.1,Humid subtropical,169,500,13,32.33253,01/09/1948 14:00,01/01/1981 00:00,-44.69269063,NA,-44.90953631
US_005022,36.08249999,-87.83472,US,1616,0.84121297,0.252909963,0.048871415,36.2,52.2,64.1,77.7,Humid subtropical,64,260,57,18.58373,02/06/1982 08:00,01/01/2001 00:00,NA,NA,NA
US_005024,36.36666999,-83.9,US,345,0.852835787,0.241904825,0.030596482,28.4,40.3,48.8,58.2,Humid subtropical,169,500,13,31.31006,09/09/1948 01:00,01/01/1980 00:00,-45.29487955,NA,-40.9902084
US_005028,32.41049999,-99.6822,US,613,0.817103122,0.312032778,0.008955215,34.2,52.2,64.6,78,Humid subtropical,16,300,19,70.93771,23/12/1940 01:00,01/12/2011 00:00,-38.03842927,NA,-37.61501501
US_005029,31.28332999,-98.15,US,543,0.844939088,0.242913904,0.058452164,35.1,50.2,61.6,74.7,Humid subtropical,20,320,18,22.66735,02/05/1963 19:00,01/01/1986 00:00,NA,NA,NA
US_005041,35.22949999,-101.7042,US,613,0.817103122,0.312032778,0.008955215,34,51.9,64.2,77.6,Arid cold,16,300,19,70.81999,04/02/1941 01:00,01/12/2011 00:00,-48.11901198,NA,-44.12266455
US_005047,28.43332999,-99.75,US,243,0.82044168,0.317146983,-0.01128585,44.1,67.3,82.7,98.9,Arid hot,24,620,6,18.69256,22/04/1941 14:00,01/01/1960 00:00,NA,NA,NA
US_005051,30.32079999,-97.7604,US,307,0.844210225,0.290063804,-0.04212897,41.9,61.4,73.6,86.1,Humid subtropical,19,160,8,69.27584,22/08/1942 01:00,01/12/2011 00:00,-46.41613491,NA,-42.32280895
US_005070,31.09999999,-97.48333,US,543,0.844939088,0.242913904,0.058452164,38.7,55.2,67.8,82.2,Humid subtropical,20,320,18,41.33607,01/09/1951 01:00,01/01/1993 00:00,-53.83248447,NA,-51.29140004
US_005072,27.59689999,-98.4162,US,243,0.82044168,0.317146983,-0.01128585,39.6,60.3,74.1,88.7,Humid subtropical,24,620,6,29.36482,20/07/1982 13:00,01/12/2011 00:00,NA,NA,NA
US_005091,34.68332999,-100.9,US,613,0.817103122,0.312032778,0.008955215,31,47.4,58.7,70.9,Arid cold,16,300,19,41.67385,29/04/1941 16:00,01/01/1983 00:00,-45.09455976,NA,-40.85056833
US_005095,32.54999999,-97.06667,US,588,0.837910388,0.265820686,0.031945299,36.9,53.8,66,79.5,Humid subtropical,17,220,17,28.44901,21/07/1946 01:00,01/01/1975 00:00,NA,NA,NA
US_005097,25.91409999,-97.423,US,243,0.82044168,0.317146983,-0.01128585,46.6,71.1,87.4,104.6,Humid subtropical,24,620,6,69.61259,21/04/1942 01:00,01/12/2011 00:00,-37.25011412,NA,-36.80874703
US_005103,31.24999999,-102.6667,US,613,0.817103122,0.312032778,0.008955215,19.9,30.3,37.5,45.3,Arid hot,16,300,19,21.38261,14/08/1942 01:00,01/01/1964 00:00,NA,NA,NA
US_005107,32.50659999,-97.3444,US,588,0.837910388,0.265820686,0.031945299,42.7,62.3,76.4,92.1,Humid subtropical,17,220,17,28.99726,01/12/1982 19:00,01/12/2011 00:00,NA,NA,NA
US_005111,29.53332999,-96.33333,US,499,0.853865599,0.245980274,0.016797308,47.4,67.2,81.1,96.3,Humid subtropical,15,200,15,25.7836,20/03/1940 14:00,01/01/1966 00:00,NA,NA,NA
US_005114,29.83332999,-98.35,US,307,0.844210225,0.290063804,-0.04212897,39.6,58.1,69.6,81.4,Humid subtropical,19,160,8,28.91444,01/02/1961 01:00,01/01/1990 00:00,NA,NA,NA
US_005117,29.91666999,-98.35,US,307,0.844210225,0.290063804,-0.04212897,38.6,56.6,67.8,79.3,Humid subtropical,19,160,8,26.91307,01/02/1961 01:00,01/01/1988 00:00,NA,NA,NA
US_005120,29.91666999,-98.21667,US,307,0.844210225,0.290063804,-0.04212897,40.9,60,71.9,84.1,Humid subtropical,19,160,8,32.91444,01/02/1961 01:00,01/01/1994 00:00,-66.02223424,NA,-68.46622027
US_005133,30.98332999,-98.71667,US,543,0.844939088,0.242913904,0.058452164,32.2,46,56.4,68.4,Humid subtropical,20,320,18,31.6167,21/05/1941 01:00,01/01/1973 00:00,NA,NA,NA
US_005135,34.43332999,-100.25,US,613,0.817103122,0.312032778,0.008955215,25.2,38.4,47.5,57.4,Arid cold,16,300,19,35.91513,01/02/1940 01:00,01/01/1976 00:00,NA,NA,NA
US_005148,32.39777999,-100.8594,US,613,0.817103122,0.312032778,0.008955215,27.4,41.9,51.8,62.6,Humid subtropical,16,300,19,16.5859,01/06/1993 01:00,01/01/2010 00:00,NA,NA,NA
US_005152,31.91666999,-94.58333,US,543,0.844939088,0.242913904,0.058452164,46.4,66.3,81.4,98.7,Humid subtropical,20,320,18,21.41821,01/08/1962 01:00,01/01/1984 00:00,NA,NA,NA
US_005156,27.77419999,-97.5122,US,243,0.82044168,0.317146983,-0.01128585,46.7,71.2,87.4,104.6,Humid subtropical,24,620,6,64.16701,01/10/1947 01:00,01/12/2011 00:00,NA,NA,NA
US_005165,29.53332999,-95.75,US,499,0.853865599,0.245980274,0.016797308,38.2,54.2,65.4,77.6,Humid subtropical,15,200,15,17.00205,01/01/1948 01:00,01/01/1965 00:00,NA,NA,NA
US_005179,32.89779999,-97.0189,US,588,0.837910388,0.265820686,0.031945299,37.4,54.5,66.8,80.5,Humid subtropical,17,220,17,37.82888,01/02/1974 01:00,01/12/2011 00:00,-39.27943375,NA,-36.33773017
US_005182,31.89999999,-96.71667,US,543,0.844939088,0.242913904,0.058452164,41.9,59.8,73.4,89,Humid subtropical,20,320,18,19.02533,23/12/1943 01:00,01/01/1963 00:00,NA,NA,NA
US_005189,29.37839999,-100.927,US,243,0.82044168,0.317146983,-0.01128585,41.4,63.1,77.5,92.8,Arid hot,24,620,6,60.54757,15/05/1951 01:00,01/12/2011 00:00,-35.96955135,NA,-30.65522401
US_005202,29.62119999,-96.366,US,499,0.853865599,0.245980274,0.016797308,39.9,56.6,68.3,81,Humid subtropical,15,200,15,25.62902,15/04/1986 01:00,01/12/2011 00:00,NA,NA,NA
US_005212,31.03697999,-100.5912,US,77,0.872040363,0.284546029,-0.145733833,35.2,49.9,57.5,64.3,Arid hot,269,1000,4,15.58008,02/05/1996 10:00,01/12/2011 00:00,NA,NA,NA
US_005216,31.49999999,-106.15,US,145,0.734290006,0.36836994,0.128209698,19.3,32.7,44.3,58.8,Arid cold,178,320,6,24.91444,01/02/1953 01:00,01/01/1978 00:00,NA,NA,NA
US_005245,31.83332999,-101.2,US,613,0.817103122,0.312032778,0.008955215,30.8,47,58.2,70.4,Arid cold,16,300,19,24.72382,11/04/1949 16:00,01/01/1974 00:00,NA,NA,NA
US_005256,32.24221999,-98.66306,US,588,0.837910388,0.265820686,0.031945299,37.4,54.5,66.8,80.5,Humid subtropical,17,220,17,48.33402,01/09/1951 01:00,01/01/2000 00:00,-35.14707668,NA,-32.96678345
US_005262,31.52519999,-96.5305,US,543,0.844939088,0.242913904,0.058452164,41.6,59.4,73,88.5,Humid subtropical,20,320,18,34.08077,01/11/1977 01:00,01/12/2011 00:00,-40.07741209,NA,-39.33293571
US_005267,30.13332999,-99.6,US,307,0.844210225,0.290063804,-0.04212897,32.9,48.3,57.9,67.7,Humid subtropical,19,160,8,36.70363,19/04/1940 01:00,01/01/1977 00:00,-21.8792653,NA,-14.58537267
US_005274,31.98439999,-98.0311,US,543,0.844939088,0.242913904,0.058452164,39.2,56.1,68.8,83.5,Humid subtropical,20,320,18,32.16507,01/11/1977 18:00,01/01/2010 00:00,-48.71000009,NA,-47.75377346
US_005279,31.84549999,-99.5605,US,613,0.817103122,0.312032778,0.008955215,38.7,59.1,73.2,88.4,Humid subtropical,16,300,19,47.67009,30/04/1956 13:00,01/01/2004 00:00,-50.45611195,NA,-53.39238445
US_005281,29.97999999,-95.36,US,499,0.853865599,0.245980274,0.016797308,49.7,70.5,85.1,101,Humid subtropical,15,200,15,41.91376,01/01/1970 01:00,01/12/2011 00:00,-39.36319945,NA,-37.00984522
US_005282,29.76666999,-95.36667,US,499,0.853865599,0.245980274,0.016797308,48,68.1,82.1,97.5,Humid subtropical,15,200,15,31.00068,01/01/1940 01:00,01/01/1971 00:00,NA,NA,NA
US_005284,29.76888999,-95.64389,US,499,0.853865599,0.245980274,0.016797308,46.5,65.9,79.5,94.4,Humid subtropical,15,200,15,68.91444,01/01/1943 01:00,01/12/2011 00:00,-44.42989279,NA,-43.66419628
US_005285,29.71471999,-95.59472,US,499,0.853865599,0.245980274,0.016797308,48.2,68.3,82.4,97.8,Humid subtropical,15,200,15,71.91513,01/01/1940 01:00,01/12/2011 00:00,-38.05566031,NA,-39.06107857
US_005290,30.06269999,-99.505,US,307,0.844210225,0.290063804,-0.04212897,44.4,65.1,78.1,91.4,Humid subtropical,19,160,8,35.41684,01/07/1976 01:00,01/12/2011 00:00,-41.38382647,NA,-38.45685288
US_005293,31.66666999,-98.41667,US,543,0.844939088,0.242913904,0.058452164,35.2,50.3,61.8,74.9,Humid subtropical,20,320,18,32.33402,01/09/1951 01:00,01/01/1984 00:00,-49.20041243,NA,-48.4763857
US_005298,33.23805999,-98.14444,US,588,0.837910388,0.265820686,0.031945299,36.6,53.3,65.4,78.8,Humid subtropical,17,220,17,26.16564,01/11/1977 01:00,01/01/2004 00:00,NA,NA,NA
US_005313,31.06579999,-97.6919,US,543,0.844939088,0.242913904,0.058452164,41,58.5,71.8,87.1,Humid subtropical,20,320,18,25.27972,20/09/1978 15:00,01/01/2004 00:00,NA,NA,NA
US_005335,27.53332999,-99.46667,US,243,0.82044168,0.317146983,-0.01128585,36,54.9,67.4,80.7,Arid hot,24,620,6,21.8371,01/03/1944 01:00,01/01/1966 00:00,NA,NA,NA
US_005337,32.34999999,-94.1,US,543,0.844939088,0.242913904,0.058452164,36.4,52,63.8,77.4,Humid subtropical,20,320,18,21.03491,19/12/1942 01:00,01/01/1964 00:00,NA,NA,NA
US_005349,33.16666999,-96.93333,US,588,0.837910388,0.265820686,0.031945299,34.3,50,61.3,73.9,Humid subtropical,17,220,17,20.41889,01/08/1946 01:00,01/01/1967 00:00,NA,NA,NA
US_005350,28.15689999,-98.5141,US,307,0.844210225,0.290063804,-0.04212897,40.4,59.3,71.1,83.2,Humid subtropical,19,160,8,21.09788,26/11/1942 01:00,01/01/1964 00:00,NA,NA,NA
US_005358,33.66559999,-101.8231,US,613,0.817103122,0.312032778,0.008955215,30.3,46.2,57.2,69.1,Arid cold,16,300,19,71.66598,01/04/1940 01:00,01/12/2011 00:00,-42.89614602,NA,-37.82747528
US_005362,32.33332999,-96.15,US,543,0.844939088,0.242913904,0.058452164,41.5,59.3,72.8,88.3,Humid subtropical,20,320,18,37.70842,17/04/1940 01:00,01/01/1978 00:00,-57.20132529,NA,-54.24018151
US_005363,32.33159999,-96.1505,US,543,0.844939088,0.242913904,0.058452164,44.4,63.5,78,94.5,Humid subtropical,20,320,18,34.58453,01/05/1977 01:00,01/12/2011 00:00,-50.78658835,NA,-47.97638952
US_005371,30.48332999,-104.1167,US,77,0.872040363,0.284546029,-0.145733833,24.7,35,40.3,45,Arid cold,269,1000,4,19.83698,01/03/1949 14:00,01/01/1969 00:00,NA,NA,NA
US_005372,30.29999999,-104.1667,US,77,0.872040363,0.284546029,-0.145733833,25.1,35.6,41,45.9,Arid cold,269,1000,4,17.9165,01/02/1952 01:00,01/01/1970 00:00,NA,NA,NA
US_005380,34.00439999,-100.8249,US,613,0.817103122,0.312032778,0.008955215,33.4,51,63.2,76.3,Arid cold,16,300,19,24.05476,12/12/1941 01:00,01/01/1966 00:00,NA,NA,NA
US_005410,33.45469999,-94.4088,US,168,0.868973544,0.224716808,0.005890792,39.6,54.5,64.8,75.9,Humid subtropical,168,220,7,38.12366,16/10/1973 09:00,01/12/2011 00:00,-59.82845902,NA,-58.22145263
US_005431,33.85360999,-95.51667,US,543,0.844939088,0.242913904,0.058452164,44.6,63.7,78.2,94.9,Humid subtropical,20,320,18,38.20751,17/10/1966 18:00,01/01/2005 00:00,-43.29866688,NA,-36.88135467
US_005444,30.26666999,-96.71667,US,499,0.853865599,0.245980274,0.016797308,43,61,73.6,87.4,Humid subtropical,15,200,15,18.41319,03/08/1963 15:00,01/01/1982 00:00,NA,NA,NA
US_005460,29.58379999,-95.7552,US,499,0.853865599,0.245980274,0.016797308,42.9,60.8,73.3,87,Humid subtropical,15,200,15,44.24914,01/09/1967 01:00,01/12/2011 00:00,-46.55809965,NA,-40.70567093
US_005462,31.48332999,-96.88333,US,543,0.844939088,0.242913904,0.058452164,41.9,59.9,73.5,89.1,Humid subtropical,20,320,18,28.99384,04/01/1940 01:00,01/01/1969 00:00,NA,NA,NA
US_005464,31.01666999,-94.4,US,499,0.853865599,0.245980274,0.016797308,43.5,61.8,74.5,88.4,Humid subtropical,15,200,15,35.93828,23/01/1940 14:00,01/01/1976 00:00,-43.74655071,NA,-39.43722272
US_005470,31.35166999,-100.495,US,613,0.817103122,0.312032778,0.008955215,29.6,45.2,55.9,67.6,Arid hot,16,300,19,63.09103,28/10/1948 01:00,01/12/2011 00:00,-53.73743076,NA,-50.52316722
US_005472,29.54429999,-98.4839,US,307,0.844210225,0.290063804,-0.04212897,45.8,67.2,80.6,94.3,Humid subtropical,19,160,8,70.87874,13/01/1941 14:00,01/12/2011 00:00,-46.83061941,NA,-45.50055951
US_005475,31.50689999,-94.1072,US,543,0.844939088,0.242913904,0.058452164,44.1,63,77.3,93.7,Humid subtropical,20,320,18,16.41889,01/08/1962 01:00,01/01/1979 00:00,NA,NA,NA
US_005492,30.48332999,-95,US,499,0.853865599,0.245980274,0.016797308,52.1,73.9,89.2,105.9,Humid subtropical,15,200,15,25.68925,24/04/1940 01:00,01/01/1966 00:00,NA,NA,NA
US_005495,33.36666999,-94.56667,US,543,0.844939088,0.242913904,0.058452164,47,67.2,82.5,100,Humid subtropical,20,320,18,29.79603,16/03/1944 01:00,01/01/1974 00:00,NA,NA,NA
US_005497,30.34999999,-96.51667,US,499,0.853865599,0.245980274,0.016797308,45.4,64.3,77.6,92.1,Humid subtropical,15,200,15,23.76306,27/03/1940 14:00,01/01/1964 00:00,NA,NA,NA
US_005504,32.90859999,-97.6786,US,588,0.837910388,0.265820686,0.031945299,36.6,53.3,65.4,78.8,Humid subtropical,17,220,17,34.08077,01/11/1977 01:00,01/12/2011 00:00,-46.15564651,NA,-41.41486152
US_005505,33.47916999,-100.8761,US,613,0.817103122,0.312032778,0.008955215,33,50.3,62.3,75.2,Humid subtropical,16,300,19,17.16758,01/11/1947 14:00,01/01/1965 00:00,NA,NA,NA
US_005509,32.16666999,-98.31667,US,588,0.837910388,0.265820686,0.031945299,39.1,57,69.9,84.2,Humid subtropical,17,220,17,28.25188,01/10/1947 01:00,01/01/1976 00:00,NA,NA,NA
US_005511,31.91860999,-100.8786,US,613,0.817103122,0.312032778,0.008955215,29.7,45.3,56.1,67.8,Humid subtropical,16,300,19,28.5859,01/06/1949 01:00,01/01/1978 00:00,NA,NA,NA
US_005521,32.29999999,-94.51667,US,543,0.844939088,0.242913904,0.058452164,37.5,53.7,65.8,79.8,Humid subtropical,20,320,18,35.98357,07/01/1940 01:00,01/01/1976 00:00,-56.28478461,NA,-56.63497646
US_005530,29.48209999,-95.6314,US,499,0.853865599,0.245980274,0.016797308,45.8,64.9,78.3,93,Humid subtropical,15,200,15,53.63575,13/05/1957 14:00,01/01/2011 00:00,-55.98127599,NA,-53.64578441
US_005550,28.86139999,-96.9303,US,499,0.853865599,0.245980274,0.016797308,47.9,67.9,81.9,97.2,Humid subtropical,15,200,15,71.70009,19/03/1940 14:00,01/12/2011 00:00,-46.03849221,NA,-40.70657084
US_005555,31.61888999,-97.22833,US,543,0.844939088,0.242913904,0.058452164,38.1,54.5,66.9,81.1,Humid subtropical,20,320,18,70.81725,05/02/1941 01:00,01/12/2011 00:00,-46.94909214,NA,-40.30073419
US_005569,33.97859999,-98.4928,US,588,0.837910388,0.265820686,0.031945299,34.9,50.9,62.4,75.2,Humid subtropical,17,220,17,71.58111,02/05/1940 01:00,01/12/2011 00:00,-38.60156797,NA,-41.02925548
US_005570,29.24999999,-95.55,US,499,0.853865599,0.245980274,0.016797308,49.9,70.7,85.3,101.2,Humid subtropical,15,200,15,16.83778,01/03/1948 01:00,01/01/1965 00:00,NA,NA,NA
US_005577,36.23332999,-100.6667,US,616,0.778617577,0.338390422,0.072611033,31,49.7,64.3,81.3,Arid cold,37,320,21,33.64271,11/05/1941 01:00,01/01/1975 00:00,-39.7556628,NA,-40.64611987
US_005582,37.44019999,-112.4819,US,1269,0.754283183,0.295454622,0.206892635,11.3,18.1,25,34.3,Humid continental,72,460,39,39.83025,01/02/1972 01:00,01/12/2011 00:00,-44.42775239,NA,-43.72896163
US_005583,38.24859999,-111.9608,US,1269,0.754283183,0.295454622,0.206892635,10.6,17,23.3,32.1,Arid cold,72,460,39,30.41752,01/07/1981 01:00,01/12/2011 00:00,NA,NA,NA
US_005586,38.61629999,-109.6191,US,1269,0.754283183,0.295454622,0.206892635,11.5,18.4,25.4,34.8,Arid cold,72,460,39,31.49897,01/06/1980 01:00,01/12/2011 00:00,-49.77176392,NA,-50.77091934
US_005588,38.27999999,-112.5678,US,1269,0.754283183,0.295454622,0.206892635,13.7,22,30.2,41.5,Arid cold,72,460,39,32.33402,01/08/1979 01:00,01/12/2011 00:00,NA,NA,NA
US_005595,37.65629999,-112.9919,US,1269,0.754283183,0.295454622,0.206892635,14.2,22.7,31.2,42.8,Arid cold,72,460,39,27.66496,01/04/1984 10:00,01/12/2011 00:00,NA,NA,NA
US_005599,37.71579999,-109.0827,US,1269,0.754283183,0.295454622,0.206892635,12.2,19.6,27,37,Humid continental,72,460,39,37.39459,09/07/1974 16:00,01/12/2011 00:00,-41.69276225,NA,-40.61778827
US_005601,40.93829999,-111.1472,US,1269,0.754283183,0.295454622,0.206892635,9.6,15.4,21.2,29.1,Humid continental,72,460,39,37.013,26/11/1974 01:00,01/12/2011 00:00,-39.29681205,NA,-39.67929194
US_005605,37.52549999,-112.6625,US,1269,0.754283183,0.295454622,0.206892635,14.4,23.1,31.8,43.7,Humid continental,72,460,39,33.19963,18/09/1978 21:00,01/12/2011 00:00,-38.70955063,NA,-40.8523218
US_005606,40.18379999,-112.9216,US,1269,0.754283183,0.295454622,0.206892635,9.4,15.1,20.7,28.5,Arid cold,72,460,39,57.79957,15/03/1951 18:00,01/01/2009 00:00,-43.7612995,NA,-46.10062882
US_005613,39.74829999,-111.4163,US,1269,0.754283183,0.295454622,0.206892635,11.5,18.5,25.4,34.9,Humid continental,72,460,39,37.33333,01/08/1974 01:00,01/12/2011 00:00,-42.9355691,NA,-43.90245586
US_005615,40.93159999,-109.4116,US,1269,0.754283183,0.295454622,0.206892635,10.5,16.9,23.2,31.9,Arid cold,72,460,39,43.58658,01/06/1958 01:00,01/01/2002 00:00,-50.91816055,NA,-50.80531396
US_005616,40.21666999,-110.85,US,1269,0.754283183,0.295454622,0.206892635,9,14.4,19.8,27.3,Arid cold,72,460,39,17.40999,04/08/1948 01:00,01/01/1966 00:00,NA,NA,NA
US_005626,37.65129999,-112.4302,US,1269,0.754283183,0.295454622,0.206892635,11.5,18.4,25.3,34.7,Humid continental,72,460,39,33.41821,01/07/1978 01:00,01/12/2011 00:00,-37.78790889,NA,-32.61748718
